id,length,diameter,color
70239202173101923,4.0,8.0,UNDEFINED
70239202173024300,4.2,75.0,UNDEFINED
70239201931461177,10.0,260.0,UNDEFINED
70239202187199324,3.0,5.0,UNDEFINED
70239202157983782,4.2,76.0,UNDEFINED
70239201931461676,8.0,90.0,UNDEFINED
70239202149108249,3.0,8.0,UNDEFINED
70239202156170802,4.0,35.0,UNDEFINED
70239202173045379,4.2,75.0,UNDEFINED
70239202173124476,4.2,50.0,UNDEFINED
70239202186339853,3.0,5.0,BLACK
70239202173051814,4.8,70.0,BROWN
70239202173097522,6.0,120.0,YELLOW
70239202173072224,3.5,51.0,UNDEFINED
70239201931544206,4.0,8.0,UNDEFINED
70239201931547152,3.0,9.0,UNDEFINED
70239202173112542,4.2,13.0,UNDEFINED
70239201931472105,3.0,9.0,UNDEFINED
70239202157990284,4.2,75.0,UNDEFINED
70239201954471781,4.0,8.0,UNDEFINED
70239201931455438,6.0,50.0,UNDEFINED
70239202149071161,4.0,8.0,UNDEFINED
70239202173071111,4.2,19.0,UNDEFINED
70239202173087498,3.5,9.5,UNDEFINED
70239201940703662,19.0,4.0,UNDEFINED
70239201942564036,4.0,60.0,UNDEFINED
70239202173120382,4.0,8.0,UNDEFINED
70239201931460621,4.0,2.0,UNDEFINED
70239202157984280,4.2,16.0,UNDEFINED
70239201931461899,6.0,3.0,UNDEFINED
70239202188983395,2.0,5.0,UNDEFINED
70239202157967150,3.8,65.0,UNDEFINED
70239202186112297,4.0,2.0,UNDEFINED
70239202173067438,4.0,1.0,WHITE
70239202172922524,5.5,25.0,UNDEFINED
70239202167082681,6.0,120.0,UNDEFINED
70239202149063264,3.0,9.0,UNDEFINED
70239202173481121,3.0,5.0,UNDEFINED
70239202186337474,4.0,8.0,UNDEFINED
70239202149059613,3.0,5.0,UNDEFINED
70239202188510284,4.0,45.0,UNDEFINED
70239201928639716,3.0,5.0,UNDEFINED
70239202157987953,3.5,41.0,UNDEFINED
70239201940584037,32.0,3.8,UNDEFINED
70239202173087539,3.5,45.0,UNDEFINED
70239202188648576,3.0,5.0,UNDEFINED
70239202157969471,3.5,11.0,UNDEFINED
70239202149063040,4.0,2.0,UNDEFINED
70239202149057570,3.0,5.0,UNDEFINED
70239202172972271,4.0,2.0,RED
70239202173134447,4.2,50.0,UNDEFINED
70239202187055183,3.5,25.0,UNDEFINED
70239202173132145,4.8,19.0,UNDEFINED
70239202187366957,4.0,2.0,UNDEFINED
70239202157969667,4.2,14.0,UNDEFINED
70239202173481359,4.0,2.0,UNDEFINED
70239201940739850,3.0,5.0,UNDEFINED
70239202186336356,4.0,2.0,UNDEFINED
70239202149000354,3.0,9.0,UNDEFINED
70239201940748968,3.0,5.0,UNDEFINED
70239202188511614,3.0,5.0,UNDEFINED
70239202153673781,4.0,2.0,UNDEFINED
70239201931470321,2.0,9.0,UNDEFINED
70239202149119189,6.0,150.0,UNDEFINED
70239202188271633,5.0,6.0,BROWN
70239202173079826,4.2,90.0,UNDEFINED
70239202149066580,4.0,8.0,UNDEFINED
70239202156253986,4.0,40.0,UNDEFINED
70239202164411080,3.0,8.0,UNDEFINED
70239202188629615,3.0,5.0,UNDEFINED
70239202188847065,5.0,20.0,UNDEFINED
70239202157967120,4.8,35.0,UNDEFINED
70239202173080198,4.5,45.0,YELLOW
70239202171929812,5.0,60.0,UNDEFINED
70239202173101466,6.0,3.0,WHITE
70239202173481067,3.0,8.0,UNDEFINED
70239201931672906,4.0,2.0,UNDEFINED
70239201942561006,5.0,30.0,UNDEFINED
70239202157979304,4.2,75.0,UNDEFINED
70239202188863740,4.0,5.0,UNDEFINED
70239202173041799,4.0,8.0,BLUE
70239202156254871,6.0,140.0,UNDEFINED
70239202173120268,3.5,19.0,UNDEFINED
70239202189642000,5.0,5.0,UNDEFINED
70239202149057475,4.0,2.0,UNDEFINED
70239202167082070,3.0,8.0,UNDEFINED
70239202173191123,4.8,70.0,BLUE
70239202173063469,29.0,4.8,UNDEFINED
70239202173042128,4.8,19.0,RED
70239202157977228,3.5,40.0,UNDEFINED
70239202157981722,5.0,45.0,UNDEFINED
70239202173130829,3.8,65.0,UNDEFINED
70239202172918580,4.2,13.0,UNDEFINED
70239202157989314,3.5,35.0,UNDEFINED
70239202149073341,6.0,150.0,UNDEFINED
70239202149119285,4.0,2.0,UNDEFINED
70239202188511695,4.0,35.0,UNDEFINED
70239201931461785,6.0,70.0,UNDEFINED
70239202167083086,4.0,8.0,UNDEFINED
70239202157982448,3.9,64.0,UNDEFINED
70239202157974748,3.5,19.0,UNDEFINED
70239202173191142,4.8,60.0,GREEN
70239202173031344,5.5,19.0,GREEN
70239202149082991,3.0,5.0,UNDEFINED
70239202148960463,2.0,5.0,UNDEFINED
70239202157983222,4.8,90.0,UNDEFINED
70239202149000853,4.0,2.0,UNDEFINED
70239202187199313,4.0,2.0,UNDEFINED
70239202149068605,3.0,20.0,UNDEFINED
70239202173124798,4.2,38.0,UNDEFINED
70239202173028826,4.0,8.0,UNDEFINED
70239202173481099,3.0,5.0,UNDEFINED
70239202173031384,4.0,8.0,RED
70239202173481074,3.0,5.0,UNDEFINED
70239202187577517,3.0,5.0,UNDEFINED
70239202157970528,3.8,65.0,UNDEFINED
70239202188511771,5.0,30.0,UNDEFINED
70239202153673947,4.0,5.0,UNDEFINED
70239202173032119,4.5,45.0,YELLOW
70239202186336287,3.0,5.0,WHITE
70239202188511565,6.0,80.0,UNDEFINED
70239201931461411,4.0,2.0,UNDEFINED
70239202180129746,4.0,25.0,WHITE
70239201940710177,4.0,2.0,UNDEFINED
70239202187533711,3.5,45.0,UNDEFINED
70239202188648508,4.0,8.0,UNDEFINED
70239202149079406,4.0,2.0,UNDEFINED
70239202186932428,4.2,89.0,UNDEFINED
70239202164370415,3.0,8.0,UNDEFINED
70239202157984046,6.3,19.0,UNDEFINED
70239202149066575,5.0,5.0,UNDEFINED
70239202149119286,3.0,5.0,UNDEFINED
70239201942564080,6.0,30.0,UNDEFINED
70239202173130238,3.5,41.0,UNDEFINED
70239202175053345,3.0,8.0,UNDEFINED
70239202173100018,3.9,25.0,UNDEFINED
70239202149062459,6.0,130.0,UNDEFINED
70239202157981821,4.8,51.0,UNDEFINED
70239202189595926,4.8,150.0,UNDEFINED
70239201931461188,3.0,9.0,UNDEFINED
70239201931546892,6.0,3.0,UNDEFINED
70239202173132167,4.8,19.0,RED
70239202172988622,4.8,70.0,BROWN
70239202149053120,6.0,150.0,UNDEFINED
70239202173042272,4.8,35.0,GREEN
70239201931549360,4.0,2.0,BROWN
70239202157973111,4.2,25.0,UNDEFINED
70239202173097994,3.0,5.0,WHITE
70239202148927286,4.0,2.0,UNDEFINED
70239202149058039,6.0,130.0,UNDEFINED
70239201931460700,6.0,3.0,UNDEFINED
70239202149067845,3.0,20.0,UNDEFINED
70239202188004792,3.0,5.0,UNDEFINED
70239202157976996,3.5,51.0,UNDEFINED
70239202173119822,6.0,0.0,YELLOW
70239202173058524,4.8,50.0,GREEN
70239202173096560,3.5,45.0,UNDEFINED
70239201940757917,3.0,5.0,UNDEFINED
70239202157988887,4.8,90.0,UNDEFINED
70239201931544466,3.0,9.0,UNDEFINED
70239201931544786,6.0,3.0,UNDEFINED
70239202157970254,5.0,25.0,UNDEFINED
70239201940756582,4.0,8.0,UNDEFINED
70239202188847081,3.0,5.0,UNDEFINED
70239201931545958,3.0,9.0,UNDEFINED
70239202156273913,3.5,30.0,UNDEFINED
70239202173119804,51.0,4.8,UNDEFINED
70239202189651671,4.0,30.0,UNDEFINED
70239201931552890,4.0,8.0,RED
70239202186932438,4.8,102.0,UNDEFINED
70239201931461052,6.0,3.0,UNDEFINED
70239202148927349,4.0,2.0,UNDEFINED
70239202173115287,4.2,13.0,UNDEFINED
70239202173061416,5.5,19.0,RED
70239202173051410,4.0,8.0,UNDEFINED
70239202173081427,4.0,0.0,WHITE
70239202157971743,4.8,127.0,UNDEFINED
70239202149000459,3.0,5.0,UNDEFINED
70239202148999324,4.0,2.0,UNDEFINED
70239202173030491,4.8,80.0,RED
70239202173045134,4.0,2.0,UNDEFINED
70239202173071972,3.0,5.0,YELLOW
70239202173046368,5.0,80.0,YELLOW
70239202173101277,4.8,70.0,GREEN
70239202149067858,3.0,5.0,UNDEFINED
70239202173481324,3.0,5.0,UNDEFINED
70239201931455135,6.0,90.0,UNDEFINED
70239202173069198,4.0,2.0,UNDEFINED
70239202189972509,4.8,90.0,UNDEFINED
70239202173088718,3.5,32.0,UNDEFINED
70239201931461905,6.0,3.0,UNDEFINED
70239201931544176,4.0,2.0,UNDEFINED
70239202186944444,4.8,152.0,UNDEFINED
70239202149083852,5.0,100.0,UNDEFINED
70239202173481342,6.0,3.0,UNDEFINED
70239202173480951,3.0,5.0,UNDEFINED
70239201931458927,12.0,220.0,UNDEFINED
70239202188648497,4.0,8.0,UNDEFINED
70239201931544580,3.0,5.0,UNDEFINED
70239202171848780,5.0,80.0,UNDEFINED
70239201931456048,8.0,180.0,UNDEFINED
70239202149097036,5.0,30.0,UNDEFINED
70239202173095911,3.5,13.0,UNDEFINED
70239202188629733,2.0,5.0,UNDEFINED
70239202157972756,6.3,60.0,UNDEFINED
70239202149066083,3.0,5.0,UNDEFINED
70239202186277024,5.0,20.0,UNDEFINED
70239202157975361,4.8,51.0,UNDEFINED
70239202171886778,5.0,60.0,UNDEFINED
70239202186277252,3.0,5.0,BLACK
70239202157977507,4.2,25.0,UNDEFINED
70239202014105173,4.0,8.0,UNDEFINED
70239201940582698,29.0,4.8,UNDEFINED
70239201940756702,3.0,40.0,UNDEFINED
70239202186112118,4.0,2.0,UNDEFINED
70239202157982313,5.0,150.0,UNDEFINED
70239202188510152,3.0,5.0,UNDEFINED
70239202149057308,3.0,5.0,UNDEFINED
70239202157966125,6.0,160.0,UNDEFINED
70239202173052678,4.0,5.0,YELLOW
70239202189548736,3.0,9.0,UNDEFINED
70239201931466905,4.0,2.0,UNDEFINED
70239201942560266,6.0,120.0,UNDEFINED
70239202173065066,3.5,9.5,UNDEFINED
70239202157985486,4.2,51.0,UNDEFINED
70239202186917090,3.0,9.0,UNDEFINED
70239202188983300,4.0,8.0,UNDEFINED
70239202173480875,4.0,8.0,GREEN
70239202173135538,4.2,16.0,WHITE
70239202148999399,3.0,5.0,UNDEFINED
70239202157973900,4.2,19.0,UNDEFINED
70239202189641710,4.0,5.0,UNDEFINED
70239202149079485,4.0,5.0,UNDEFINED
70239202173060622,4.0,8.0,WHITE
70239202173041585,3.5,19.0,UNDEFINED
70239201940586041,51.0,3.8,UNDEFINED
70239202149053728,3.0,8.0,UNDEFINED
70239202157989517,3.5,25.0,UNDEFINED
70239201940756880,4.0,8.0,UNDEFINED
70239201931455141,4.0,2.0,UNDEFINED
70239202157966798,4.0,50.0,UNDEFINED
70239202189558842,3.0,16.0,UNDEFINED
70239202188263075,3.0,8.0,UNDEFINED
70239202174785459,4.2,32.0,UNDEFINED
70239201940747053,4.0,8.0,UNDEFINED
70239202157965322,3.9,45.0,UNDEFINED
70239202173091288,3.5,32.0,UNDEFINED
70239201942564014,5.0,90.0,UNDEFINED
70239202173110211,3.5,11.0,UNDEFINED
70239201940756303,3.0,5.0,UNDEFINED
70239202157971623,3.5,11.0,UNDEFINED
70239202187045818,0.3,5.0,BLACK
70239202186112428,4.0,2.0,BLACK
70239201931455442,10.0,100.0,UNDEFINED
70239202189548469,4.0,5.0,UNDEFINED
70239201931470096,3.0,9.0,UNDEFINED
70239201940710141,4.0,8.0,UNDEFINED
70239202149000228,3.0,5.0,UNDEFINED
70239202173048547,3.5,55.0,UNDEFINED
70239202156230133,6.0,80.0,UNDEFINED
70239201931550229,4.0,2.0,UNDEFINED
70239201931471880,5.0,5.0,UNDEFINED
70239202149071216,3.0,5.0,UNDEFINED
70239202189529938,4.0,2.0,UNDEFINED
70239202173087133,3.5,41.0,UNDEFINED
70239202158236963,4.0,5.0,UNDEFINED
70239201931544430,4.0,2.0,BLUE
70239202173070593,2.5,20.0,YELLOW
70239202173061891,4.0,40.0,YELLOW
70239202148926894,3.0,40.0,UNDEFINED
70239202180487415,4.0,20.0,UNDEFINED
70239202157970430,3.5,55.0,UNDEFINED
70239202173094468,3.5,41.0,UNDEFINED
70239202173104551,3.5,32.0,UNDEFINED
70239202173117996,3.5,30.0,YELLOW
70239202173481353,4.0,8.0,GREEN
70239202186392573,4.0,2.0,UNDEFINED
70239202188648336,2.0,5.0,UNDEFINED
70239202173081499,4.0,8.0,UNDEFINED
70239201940739758,3.0,8.0,UNDEFINED
70239202173083748,5.0,5.0,BLUE
70239202187044817,3.8,65.0,UNDEFINED
70239201931552938,5.0,5.0,UNDEFINED
70239202157989704,3.5,55.0,UNDEFINED
70239202173060198,40.0,3.0,UNDEFINED
70239202158237012,5.0,25.0,UNDEFINED
70239202153674309,4.0,2.0,UNDEFINED
70239201940709985,3.0,5.0,UNDEFINED
70239202187543789,4.8,127.0,UNDEFINED
70239202173100278,5.0,5.0,BROWN
70239202153674354,4.0,25.0,UNDEFINED
70239202149056979,4.0,50.0,UNDEFINED
70239202156176398,3.0,25.0,UNDEFINED
70239202186276945,4.0,2.0,UNDEFINED
70239202173097479,3.5,11.0,UNDEFINED
70239202157978923,4.8,50.0,UNDEFINED
70239202173061879,4.0,8.0,BLUE
70239202014068676,4.0,8.0,UNDEFINED
70239202149108244,3.0,5.0,UNDEFINED
70239201940746905,3.0,5.0,UNDEFINED
70239202157986053,3.9,13.0,UNDEFINED
70239202149079384,4.0,5.0,UNDEFINED
70239202149000521,4.0,2.0,UNDEFINED
70239202157992722,3.5,45.0,UNDEFINED
70239202188510282,5.0,70.0,UNDEFINED
70239202149073118,3.0,8.0,UNDEFINED
70239202189764602,4.0,8.0,UNDEFINED
70239201819352525,3.0,5.0,UNDEFINED
70239202187054239,4.0,2.0,UNDEFINED
70239202173077089,4.0,8.0,UNDEFINED
70239201931571288,3.0,5.0,UNDEFINED
70239201940747019,3.0,5.0,UNDEFINED
70239202173099861,4.8,70.0,BROWN
70239202149000666,4.0,8.0,UNDEFINED
70239202157973823,4.8,95.0,UNDEFINED
70239202186112332,3.0,5.0,BLACK
70239202157982619,3.5,35.0,UNDEFINED
70239202173043857,4.8,38.0,BROWN
70239202186336967,3.0,5.0,BLACK
70239202173112606,5.5,25.0,BLUE
70239202173129974,5.0,0.0,YELLOW
70239202157975570,3.5,40.0,UNDEFINED
70239202149056944,3.0,5.0,UNDEFINED
70239202173038999,3.8,65.0,UNDEFINED
70239202186562271,3.0,5.0,UNDEFINED
70239202173036389,4.8,50.0,BROWN
70239202173481160,5.0,5.0,UNDEFINED
70239202172991998,4.8,28.0,BROWN
70239202173026717,4.0,8.0,BLUE
70239201931554273,4.0,2.0,UNDEFINED
70239202153674122,4.0,8.0,UNDEFINED
70239201940584271,16.0,4.2,UNDEFINED
70239202173082151,4.2,16.0,UNDEFINED
70239202173481253,4.0,8.0,UNDEFINED
70239202157970709,4.8,90.0,UNDEFINED
70239202157978947,4.8,152.0,UNDEFINED
70239202173082646,5.0,40.0,YELLOW
70239202189994485,4.0,2.0,UNDEFINED
70239202149065968,6.0,50.0,UNDEFINED
70239201954471539,4.0,2.0,UNDEFINED
70239202149067699,3.0,5.0,UNDEFINED
70239202173129453,4.2,50.0,UNDEFINED
70239201931455207,3.0,5.0,UNDEFINED
70239202149000760,4.0,8.0,UNDEFINED
70239201940557288,65.0,4.2,UNDEFINED
70239202173039007,4.0,8.0,BLUE
70239201931442131,5.0,5.0,UNDEFINED
70239202164410708,4.2,75.0,UNDEFINED
70239202156290807,6.0,30.0,UNDEFINED
70239202148927375,4.0,2.0,UNDEFINED
70239202173061766,4.2,16.0,RED
70239202189642002,4.0,8.0,UNDEFINED
70239201931465999,3.0,5.0,UNDEFINED
70239202149070815,4.0,2.0,UNDEFINED
70239202157967920,3.5,30.0,UNDEFINED
70239202173481083,3.0,5.0,UNDEFINED
70239202188509986,4.0,5.0,UNDEFINED
70239202173023821,4.8,19.0,BROWN
70239201940756434,3.0,5.0,UNDEFINED
70239202186586612,4.0,2.0,UNDEFINED
70239202188512295,4.0,8.0,UNDEFINED
70239202173029118,3.0,30.0,YELLOW
70239201940739688,3.0,5.0,UNDEFINED
70239201931545522,4.0,8.0,BROWN
70239201931544559,3.0,9.0,UNDEFINED
70239202173131100,4.8,19.0,UNDEFINED
70239202186339374,3.0,8.0,UNDEFINED
70239202173094833,4.8,35.0,WHITE
70239202173091447,3.9,30.0,UNDEFINED
70239202149053014,3.0,5.0,UNDEFINED
70239202173083944,6.0,50.0,YELLOW
70239202157993872,4.2,76.0,UNDEFINED
70239201931470339,3.0,5.0,UNDEFINED
70239202188600638,3.5,9.0,UNDEFINED
70239202173060095,4.8,28.0,RED
70239201931468798,5.0,0.0,UNDEFINED
70239201931469818,6.0,3.0,UNDEFINED
70239201931467431,4.0,2.0,UNDEFINED
70239202188648490,4.0,5.0,UNDEFINED
70239202149063172,2.0,5.0,UNDEFINED
70239202157969095,4.2,25.0,UNDEFINED
70239201931455168,4.0,2.0,UNDEFINED
70239202173104801,3.5,51.0,UNDEFINED
70239201931437134,0.4,8.0,UNDEFINED
70239202186336456,6.0,40.0,UNDEFINED
70239202188624899,5.0,5.0,UNDEFINED
70239201940745479,51.0,3.8,UNDEFINED
70239202173033890,4.0,8.0,RED
70239202157970666,5.5,19.0,UNDEFINED
70239202188947911,3.0,5.0,UNDEFINED
70239202149098798,4.0,45.0,UNDEFINED
70239202156304106,5.0,60.0,UNDEFINED
70239202172968011,5.0,5.0,UNDEFINED
70239202153674341,5.0,80.0,UNDEFINED
70239202173116062,3.0,5.0,YELLOW
70239201931458083,4.0,8.0,UNDEFINED
70239201940756573,3.0,8.0,UNDEFINED
70239201940756518,4.0,2.0,UNDEFINED
70239202173067454,3.5,55.0,UNDEFINED
70239202186931696,3.5,25.0,UNDEFINED
70239202173057294,4.8,50.0,RED
70239202149057613,4.0,2.0,UNDEFINED
70239202187057534,3.5,51.0,UNDEFINED
70239201931470328,2.0,9.0,UNDEFINED
70239202186947223,0.3,5.0,BLACK
70239202173192361,2.5,16.0,YELLOW
70239202157977701,5.0,125.0,UNDEFINED
70239202173481158,4.0,8.0,UNDEFINED
70239202173080371,4.2,25.0,UNDEFINED
70239202149067977,5.0,80.0,UNDEFINED
70239202173060364,3.5,45.0,UNDEFINED
70239202173103396,3.5,30.0,YELLOW
70239201931550185,6.0,3.0,UNDEFINED
70239202173051832,5.5,19.0,RED
70239201942562263,4.0,8.0,UNDEFINED
70239202184434386,5.0,35.0,UNDEFINED
70239202173049526,4.0,8.0,UNDEFINED
70239202153673988,6.0,80.0,UNDEFINED
70239202186392993,3.0,5.0,UNDEFINED
70239202149073418,6.0,3.0,UNDEFINED
70239202156230141,3.5,40.0,UNDEFINED
70239202186276855,4.0,8.0,UNDEFINED
70239202188983422,4.0,5.0,UNDEFINED
70239202173132858,6.0,0.0,WHITE
70239202173050622,3.8,65.0,UNDEFINED
70239202149070789,6.0,3.0,UNDEFINED
70239202156259731,4.0,35.0,UNDEFINED
70239202173481339,4.0,2.0,UNDEFINED
70239202157971383,4.2,19.0,UNDEFINED
70239202157976078,4.2,19.0,UNDEFINED
70239202173103201,3.5,51.0,UNDEFINED
70239201940756511,3.0,9.0,UNDEFINED
70239202189622741,6.0,3.0,UNDEFINED
70239202149066235,5.0,100.0,UNDEFINED
70239202156274076,4.5,45.0,UNDEFINED
70239201940584035,20.0,4.8,UNDEFINED
70239202157984353,3.0,25.0,UNDEFINED
70239202148960499,4.0,70.0,UNDEFINED
70239202173067644,6.0,0.0,YELLOW
70239202173081783,5.5,32.0,UNDEFINED
70239202173100095,3.5,35.0,YELLOW
70239202149029914,4.0,2.0,UNDEFINED
70239202173084925,5.0,5.0,BLUE
70239201931460833,3.0,5.0,UNDEFINED
70239202157982978,3.5,11.0,UNDEFINED
70239202173059976,3.5,12.0,UNDEFINED
70239202173023654,4.0,2.0,RED
70239201931470333,5.0,5.0,UNDEFINED
70239202149066383,4.0,2.0,UNDEFINED
70239201931476895,3.0,5.0,UNDEFINED
70239202156242677,3.0,16.0,UNDEFINED
70239202188648569,4.0,8.0,UNDEFINED
70239202173133034,4.0,0.0,WHITE
70239202173126949,5.5,25.0,GREEN
70239202157969907,3.9,64.0,UNDEFINED
70239202173052669,6.0,130.0,YELLOW
70239202157973548,6.3,150.0,UNDEFINED
70239201931871467,3.0,5.0,UNDEFINED
70239202173066647,4.0,2.0,RED
70239201931546742,3.0,5.0,UNDEFINED
70239201931568368,5.0,0.0,UNDEFINED
70239201940584289,51.0,4.2,UNDEFINED
70239201931461452,6.0,3.0,UNDEFINED
70239202173126075,6.0,3.0,WHITE
70239202189529984,4.0,5.0,UNDEFINED
70239202173481085,3.0,9.0,UNDEFINED
70239201931455487,12.0,280.0,UNDEFINED
70239202173087947,4.0,1.0,WHITE
70239201931438799,4.0,8.0,UNDEFINED
70239202186916954,3.0,8.0,UNDEFINED
70239202173041659,4.0,2.0,WHITE
70239202149096894,4.0,2.0,UNDEFINED
70239202149000342,3.0,5.0,UNDEFINED
70239202173112416,4.0,8.0,UNDEFINED
70239202173057420,5.0,80.0,UNDEFINED
70239202173123871,6.0,3.0,WHITE
70239202173057743,5.0,60.0,UNDEFINED
70239202158236969,4.0,5.0,UNDEFINED
70239202187495364,5.0,5.0,UNDEFINED
70239202156269364,5.0,90.0,UNDEFINED
70239201942561084,4.0,8.0,UNDEFINED
70239202173034470,4.2,38.0,UNDEFINED
70239202173096462,4.2,75.0,UNDEFINED
70239202186896941,4.0,8.0,UNDEFINED
70239202186110485,4.0,2.0,UNDEFINED
70239202173481309,4.0,2.0,UNDEFINED
70239201931470137,4.0,8.0,UNDEFINED
70239202157967669,4.8,70.0,UNDEFINED
70239201931545404,4.0,8.0,UNDEFINED
70239202173123936,3.5,11.0,UNDEFINED
70239202148927525,6.0,60.0,UNDEFINED
70239201931544925,4.0,2.0,UNDEFINED
70239202149029996,3.0,5.0,UNDEFINED
70239202173060812,4.0,8.0,UNDEFINED
70239202157985679,4.8,70.0,UNDEFINED
70239202186110338,6.0,70.0,UNDEFINED
70239202149078697,3.0,20.0,UNDEFINED
70239202156231012,4.5,40.0,UNDEFINED
70239202156217505,5.0,50.0,UNDEFINED
70239202188615279,5.0,90.0,UNDEFINED
70239202149029972,3.0,8.0,UNDEFINED
70239201940756872,4.0,8.0,UNDEFINED
70239202157984440,4.8,100.0,UNDEFINED
70239202173025880,4.0,50.0,UNDEFINED
70239202186931675,3.5,19.0,UNDEFINED
70239202173091237,4.8,100.0,UNDEFINED
70239202186931718,3.5,16.0,UNDEFINED
70239202186917143,3.0,5.0,UNDEFINED
70239201940724795,3.0,5.0,UNDEFINED
70239202187483326,4.0,8.0,GREEN
70239202149060270,4.0,5.0,UNDEFINED
70239201931544307,4.0,8.0,BLUE
70239202188615260,3.0,9.0,UNDEFINED
70239202149000960,4.0,50.0,UNDEFINED
70239201940733504,3.0,5.0,UNDEFINED
70239201976620104,5.0,5.0,UNDEFINED
70239202173084385,4.8,50.0,BROWN
70239202167082678,4.0,2.0,UNDEFINED
70239202157973167,3.8,65.0,UNDEFINED
70239201940756700,5.0,40.0,UNDEFINED
70239202187495550,4.0,8.0,BROWN
70239201940756263,4.0,2.0,UNDEFINED
70239202157986045,4.2,32.0,UNDEFINED
70239202156260838,4.0,50.0,UNDEFINED
70239201931467817,3.0,9.0,UNDEFINED
70239202188588307,3.5,41.0,UNDEFINED
70239202173099068,5.0,5.0,WHITE
70239202173480992,4.0,8.0,RED
70239201942560305,5.0,5.0,GRAY
70239202173045149,5.0,5.0,UNDEFINED
70239202188624845,5.0,5.0,WHITE
70239202189548442,4.0,2.0,UNDEFINED
70239202173044270,5.0,5.0,RED
70239201931544377,4.0,8.0,UNDEFINED
70239201931461788,3.0,5.0,UNDEFINED
70239202157988680,5.0,45.0,UNDEFINED
70239202189558915,5.0,25.0,UNDEFINED
70239202173060123,6.0,35.0,YELLOW
70239202157985291,6.3,70.0,UNDEFINED
70239202173083972,3.5,30.0,YELLOW
70239202186110039,6.0,40.0,UNDEFINED
70239202157972127,4.8,95.0,UNDEFINED
70239202164412885,3.5,55.0,UNDEFINED
70239202173024060,3.9,19.0,UNDEFINED
70239202173080001,4.8,19.0,UNDEFINED
70239202173112759,5.0,0.0,YELLOW
70239202173070096,3.0,12.0,YELLOW
70239201942559876,4.0,5.0,UNDEFINED
70239202186337019,4.0,8.0,BLACK
70239202153674361,4.0,5.0,UNDEFINED
70239202186277056,3.0,5.0,UNDEFINED
70239202157971825,4.5,45.0,UNDEFINED
70239201931472173,4.0,8.0,UNDEFINED
70239202063652635,4.8,150.0,UNDEFINED
70239202173100402,6.0,0.0,YELLOW
70239202187054118,3.0,9.0,BLACK
70239202167082689,4.0,45.0,UNDEFINED
70239202173038469,6.0,0.0,YELLOW
70239202149029248,4.0,2.0,UNDEFINED
70239202189994597,4.0,8.0,UNDEFINED
70239202173052644,5.0,100.0,YELLOW
70239202186112052,4.0,2.0,UNDEFINED
70239202188648584,4.0,8.0,UNDEFINED
70239202173014385,4.2,38.0,UNDEFINED
70239202149029942,3.0,5.0,UNDEFINED
70239202157990376,4.2,16.0,UNDEFINED
70239201931545087,3.0,5.0,UNDEFINED
70239202157978802,6.3,100.0,UNDEFINED
70239202184254705,5.0,20.0,UNDEFINED
70239201940710082,4.0,2.0,UNDEFINED
70239202157975628,4.8,29.0,UNDEFINED
70239202188512371,5.0,25.0,UNDEFINED
70239202188959763,4.0,8.0,RED
70239201940737321,3.0,5.0,UNDEFINED
70239202186336563,3.0,5.0,UNDEFINED
70239202149057334,4.0,5.0,UNDEFINED
70239202176908567,UNDEFINED,UNDEFINED,UNDEFINED
70239201931545517,4.0,8.0,UNDEFINED
70239202188624885,3.0,5.0,UNDEFINED
70239202148960313,4.0,2.0,UNDEFINED
70239201931461792,5.0,5.0,UNDEFINED
70239202173094409,6.3,240.0,UNDEFINED
70239202186947188,3.0,5.0,UNDEFINED
70239202149065806,4.0,60.0,UNDEFINED
70239201931467772,4.0,2.0,UNDEFINED
70239201931544102,6.0,3.0,GREEN
70239202149067781,2.0,5.0,UNDEFINED
70239202187055210,3.5,32.0,UNDEFINED
70239202188624718,3.0,5.0,UNDEFINED
70239202157966687,3.9,45.0,UNDEFINED
70239202173039308,4.2,19.0,UNDEFINED
70239202173051423,4.8,35.0,GREEN
70239201954471644,5.0,5.0,UNDEFINED
70239201931460446,6.0,3.0,UNDEFINED
70239202187667146,4.0,8.0,BROWN
70239202173118112,4.0,8.0,UNDEFINED
70239202173091219,6.0,0.0,YELLOW
70239201940756884,3.0,8.0,UNDEFINED
70239202173036058,4.0,8.0,BLUE
70239201931550099,4.0,8.0,BLUE
70239202173097643,6.0,0.0,WHITE
70239202173048772,4.2,50.0,UNDEFINED
70239202173053197,4.8,65.0,BROWN
70239202189530150,3.0,8.0,UNDEFINED
70239202157968260,4.2,16.0,UNDEFINED
70239202173110277,5.5,19.0,GREEN
70239202173041461,4.5,30.0,UNDEFINED
70239202149066240,3.0,5.0,UNDEFINED
70239202164432255,4.0,2.0,UNDEFINED
70239202173097792,2.5,25.0,YELLOW
70239202189530087,4.0,2.0,UNDEFINED
70239202157983099,4.8,127.0,UNDEFINED
70239202157979825,3.9,30.0,UNDEFINED
70239202173116542,5.0,0.0,YELLOW
70239202173109840,4.8,35.0,RED
70239202157968572,5.5,38.0,UNDEFINED
70239202149108242,3.0,25.0,UNDEFINED
70239202149068230,3.0,5.0,UNDEFINED
70239202156296761,4.0,40.0,UNDEFINED
70239202157968479,3.5,45.0,UNDEFINED
70239202157975167,4.2,25.0,UNDEFINED
70239202157987251,6.3,38.0,UNDEFINED
70239202180126641,4.0,40.0,WHITE
